46972	8975	1.0
46972	4799	1.0
46972	3111	1.0
46972	812	1.0
46972	2812	1.0
46972	1522	1.0
46972	2570	1.0
46972	5925	1.0
46972	10543	1.0
46972	7610	1.0
46972	7867	1.0
46972	7919	1.0
46972	9172	1.0
46972	10566	1.0
46972	10567	1.0
46972	10568	1.0
46972	10569	1.0
46972	10570	1.0
46972	2054	1.0
46972	1681	1.0
46972	9185	1.0
46972	8465	1.0
46972	2178	1.0
46972	10571	1.0
46972	10572	1.0
46972	10573	1.0
46972	10574	1.0
46972	10575	1.0
46972	1200	1.0
46972	10576	1.0
46972	7287	1.0
46972	10577	1.0
46972	2157	1.0
46972	10578	1.0
46972	10579	1.0
46972	4845	1.0
46972	8771	1.0
46972	40	1.0
46972	31	1.0
46972	5280	1.0
46972	4631	1.0
46972	1741	1.0
46972	628	1.0
46972	10580	1.0
46972	10581	1.0
46972	1342	1.0
46972	3009	1.0
46972	5240	1.0
46972	6124	1.0
46972	9995	1.0
46972	10582	1.0
46972	5287	1.0
46972	10583	1.0
46972	7623	1.0
46972	3050	1.0
46972	10584	1.0
46972	10585	1.0
46972	10586	1.0
46972	10587	1.0
46972	10588	1.0
46972	10589	1.0
46972	10590	1.0
46972	1084	1.0
46972	1076	1.0
46972	5059	1.0
46972	8849	1.0
46972	9072	1.0
46972	10591	1.0
46972	10592	1.0
46972	10593	1.0
46972	1890	1.0
50	8975	1.0
50	4799	1.0
50	2812	1.0
50	2570	1.0
50	5925	1.0
50	7867	1.0
50	10594	1.0
50	10595	1.0
50	10596	1.0
50	4513	1.0
50	10597	1.0
50	5079	1.0
50	10598	1.0
50	10599	1.0
50	10600	1.0
50	10601	1.0
50	10602	1.0
50	10233	1.0
50	10603	1.0
50	3997	1.0
50	1948	1.0
50	10604	1.0
50	9434	1.0
50	10605	1.0
50	10606	1.0
50	10607	1.0
50	10608	1.0
50	10609	1.0
50	3899	1.0
50	10610	1.0
50	5137	1.0
50	10611	1.0
50	10612	1.0
50	7515	1.0
50	10613	1.0
50	7772	1.0
50	6135	1.0
50	2331	1.0
50	10614	1.0
50	10615	1.0
50	5242	1.0
50	7385	1.0
50	10616	1.0
50	3861	1.0
50	10617	1.0
50	1342	1.0
50	353	1.0
50	9827	1.0
50	10618	1.0
50	10619	1.0
50	10620	1.0
50	10621	1.0
50	10622	1.0
50	10623	1.0
50	7526	1.0
50	10624	1.0
50	7345	1.0
50	10625	1.0
50	10626	1.0
50	10627	1.0
50	5328	1.0
50	10628	1.0
50	5287	1.0
50	10629	1.0
50	3050	1.0
50	10630	1.0
50	10631	1.0
50	10632	1.0
50	8907	1.0
50	8422	1.0
50	10633	1.0
50	2493	1.0
50	10634	1.0
50	1890	1.0
50	8975	1.0
50	4799	1.0
50	2812	1.0
50	2570	1.0
50	5925	1.0
50	7867	1.0
50	10594	1.0
50	10595	1.0
50	10596	1.0
50	4513	1.0
50	10597	1.0
50	5079	1.0
50	10598	1.0
50	10599	1.0
50	10600	1.0
50	10601	1.0
50	10602	1.0
50	10233	1.0
50	10603	1.0
50	3997	1.0
50	1948	1.0
50	10604	1.0
50	9434	1.0
50	10605	1.0
50	10606	1.0
50	10607	1.0
50	10608	1.0
50	10609	1.0
50	3899	1.0
50	10610	1.0
50	5137	1.0
50	10611	1.0
50	10612	1.0
50	7515	1.0
50	10613	1.0
50	7772	1.0
50	6135	1.0
50	2331	1.0
50	10614	1.0
50	10615	1.0
50	5242	1.0
50	7385	1.0
50	10616	1.0
50	3861	1.0
50	10617	1.0
50	1342	1.0
50	353	1.0
50	9827	1.0
50	10618	1.0
50	10619	1.0
50	10620	1.0
50	10621	1.0
50	10622	1.0
50	10623	1.0
50	7526	1.0
50	10624	1.0
50	7345	1.0
50	10625	1.0
50	10626	1.0
50	10627	1.0
50	5328	1.0
50	10628	1.0
50	5287	1.0
50	10629	1.0
50	3050	1.0
50	10630	1.0
50	10631	1.0
50	10632	1.0
50	8907	1.0
50	8422	1.0
50	10633	1.0
50	2493	1.0
50	10634	1.0
50	1890	1.0
51255	8975	1.0
51255	4799	1.0
51255	5616	1.0
51255	812	1.0
51255	2812	1.0
51255	8495	1.0
51255	781	1.0
51255	10635	1.0
51255	3965	1.0
51255	2570	1.0
51255	5925	1.0
51255	7157	1.0
51255	7593	1.0
51255	10543	1.0
51255	5564	1.0
51255	10636	1.0
51255	1980	1.0
51255	8893	1.0
51255	7867	1.0
51255	8720	1.0
51255	5973	1.0
51255	10637	1.0
51255	10638	1.0
51255	10639	1.0
51255	10640	1.0
51255	6087	1.0
51255	10641	1.0
51255	10642	1.0
51255	6383	1.0
51255	9049	1.0
51255	10643	1.0
51255	10644	1.0
51255	10645	1.0
51255	9143	1.0
51255	5132	1.0
51255	1564	1.0
51255	10646	1.0
51255	10647	1.0
51255	10648	1.0
51255	10649	1.0
51255	10650	1.0
51255	10651	1.0
51255	10652	1.0
51255	7470	1.0
51255	10653	1.0
51255	4047	1.0
51255	10382	1.0
51255	10654	1.0
51255	706	1.0
51255	10655	1.0
51255	5361	1.0
51255	7796	1.0
51255	10656	1.0
51255	3799	1.0
51255	7315	1.0
51255	10657	1.0
51255	5713	1.0
51255	5280	1.0
51255	9374	1.0
51255	2327	1.0
51255	10658	1.0
51255	10659	1.0
51255	10660	1.0
51255	10270	1.0
51255	9300	1.0
51255	2741	1.0
51255	1887	1.0
51255	10661	1.0
51255	1342	1.0
51255	7257	1.0
51255	10662	1.0
51255	6162	1.0
51255	8193	1.0
51255	10663	1.0
51255	8742	1.0
51255	10664	1.0
51255	10665	1.0
51255	10666	1.0
51255	10667	1.0
51255	10668	1.0
51255	9552	1.0
51255	10115	1.0
51255	2344	1.0
51255	10669	1.0
51255	5287	1.0
51255	10670	1.0
51255	3050	1.0
51255	10671	1.0
51255	10672	1.0
51255	10673	1.0
51255	10674	1.0
51255	10675	1.0
51255	10676	1.0
51255	1372	1.0
51255	2713	1.0
51255	3892	1.0
51255	10677	1.0
51255	2493	1.0
51255	10678	1.0
51255	1890	1.0
51255	8975	1.0
51255	4799	1.0
51255	5616	1.0
51255	812	1.0
51255	2812	1.0
51255	8495	1.0
51255	781	1.0
51255	10635	1.0
51255	3965	1.0
51255	2570	1.0
51255	5925	1.0
51255	7157	1.0
51255	7593	1.0
51255	10543	1.0
51255	5564	1.0
51255	10636	1.0
51255	1980	1.0
51255	8893	1.0
51255	7867	1.0
51255	8720	1.0
51255	5973	1.0
51255	10637	1.0
51255	10638	1.0
51255	10639	1.0
51255	10640	1.0
51255	6087	1.0
51255	10641	1.0
51255	10642	1.0
51255	6383	1.0
51255	9049	1.0
51255	10643	1.0
51255	10644	1.0
51255	10645	1.0
51255	9143	1.0
51255	5132	1.0
51255	1564	1.0
51255	10646	1.0
51255	10647	1.0
51255	10648	1.0
51255	10649	1.0
51255	10650	1.0
51255	10651	1.0
51255	10652	1.0
51255	7470	1.0
51255	10653	1.0
51255	4047	1.0
51255	10382	1.0
51255	10654	1.0
51255	706	1.0
51255	10655	1.0
51255	5361	1.0
51255	7796	1.0
51255	10656	1.0
51255	3799	1.0
51255	7315	1.0
51255	10657	1.0
51255	5713	1.0
51255	5280	1.0
51255	9374	1.0
51255	2327	1.0
51255	10658	1.0
51255	10659	1.0
51255	10660	1.0
51255	10270	1.0
51255	9300	1.0
51255	2741	1.0
51255	1887	1.0
51255	10661	1.0
51255	1342	1.0
51255	7257	1.0
51255	10662	1.0
51255	6162	1.0
51255	8193	1.0
51255	10663	1.0
51255	8742	1.0
51255	10664	1.0
51255	10665	1.0
51255	10666	1.0
51255	10667	1.0
51255	10668	1.0
51255	9552	1.0
51255	10115	1.0
51255	2344	1.0
51255	10669	1.0
51255	5287	1.0
51255	10670	1.0
51255	3050	1.0
51255	10671	1.0
51255	10672	1.0
51255	10673	1.0
51255	10674	1.0
51255	10675	1.0
51255	10676	1.0
51255	1372	1.0
51255	2713	1.0
51255	3892	1.0
51255	10677	1.0
51255	2493	1.0
51255	10678	1.0
51255	1890	1.0
1682	8975	1.0
1682	4799	1.0
1682	2812	1.0
1682	5652	1.0
1682	4017	1.0
1682	8568	1.0
1682	2570	1.0
1682	5925	1.0
1682	10543	1.0
1682	7009	1.0
1682	9624	1.0
1682	686	1.0
1682	2734	1.0
1682	7867	1.0
1682	5973	1.0
1682	10679	1.0
1682	1914	1.0
1682	3787	1.0
1682	5	1.0
1682	10680	1.0
1682	10681	1.0
1682	4621	1.0
1682	10682	1.0
1682	7362	1.0
1682	1634	1.0
1682	10683	1.0
1682	10684	1.0
1682	372	1.0
1682	10685	1.0
1682	10686	1.0
1682	10687	1.0
1682	6214	1.0
1682	727	1.0
1682	10688	1.0
1682	10689	1.0
1682	10690	1.0
1682	10691	1.0
1682	10692	1.0
1682	10693	1.0
1682	10694	1.0
1682	10695	1.0
1682	10696	1.0
1682	4027	1.0
1682	10697	1.0
1682	1226	1.0
1682	10312	1.0
1682	10698	1.0
1682	4874	1.0
1682	3646	1.0
1682	932	1.0
1682	10160	1.0
1682	7869	1.0
1682	3617	1.0
1682	2638	1.0
1682	10699	1.0
1682	1342	1.0
1682	3009	1.0
1682	2864	1.0
1682	7760	1.0
1682	8621	1.0
1682	2992	1.0
1682	6547	1.0
1682	10700	1.0
1682	10701	1.0
1682	10702	1.0
1682	10703	1.0
1682	8151	1.0
1682	10704	1.0
1682	10705	1.0
1682	10706	1.0
1682	1810	1.0
1682	10707	1.0
1682	10708	1.0
1682	4499	1.0
1682	10709	1.0
1682	5287	1.0
1682	10307	1.0
1682	1524	1.0
1682	3050	1.0
1682	3931	1.0
1682	10710	1.0
1682	10711	1.0
1682	10712	1.0
1682	10713	1.0
1682	10714	1.0
1682	1086	1.0
1682	7165	1.0
1682	10715	1.0
1682	10716	1.0
1682	10717	1.0
1682	675	1.0
1682	9268	1.0
1682	10718	1.0
1682	1173	1.0
1682	10719	1.0
1682	1890	1.0
30818	8975	1.0
30818	4799	1.0
30818	10720	1.0
30818	2812	1.0
30818	8736	1.0
30818	2570	1.0
30818	5925	1.0
30818	10396	1.0
30818	2912	1.0
30818	7867	1.0
30818	10345	1.0
30818	10721	1.0
30818	9181	1.0
30818	10722	1.0
30818	10723	1.0
30818	10724	1.0
30818	5249	1.0
30818	10725	1.0
30818	10726	1.0
30818	1049	1.0
30818	4220	1.0
30818	10727	1.0
30818	3997	1.0
30818	10728	1.0
30818	10729	1.0
30818	4912	1.0
30818	10730	1.0
30818	10731	1.0
30818	10732	1.0
30818	10733	1.0
30818	10734	1.0
30818	10735	1.0
30818	1428	1.0
30818	10736	1.0
30818	5840	1.0
30818	10737	1.0
30818	10738	1.0
30818	4433	1.0
30818	5256	1.0
30818	1068	1.0
30818	5173	1.0
30818	9764	1.0
30818	8876	1.0
30818	10739	1.0
30818	8672	1.0
30818	5261	1.0
30818	10740	1.0
30818	1342	1.0
30818	3009	1.0
30818	10741	1.0
30818	10742	1.0
30818	10743	1.0
30818	10744	1.0
30818	4078	1.0
30818	5591	1.0
30818	10745	1.0
30818	10625	1.0
30818	10746	1.0
30818	10747	1.0
30818	10748	1.0
30818	6735	1.0
30818	5287	1.0
30818	10749	1.0
30818	3050	1.0
30818	10750	1.0
30818	10751	1.0
30818	10752	1.0
30818	625	1.0
30818	10753	1.0
30818	10754	1.0
30818	2493	1.0
30818	10755	1.0
30818	1890	1.0
56176	8975	1.0
56176	4799	1.0
56176	2812	1.0
56176	2570	1.0
56176	5925	1.0
56176	7867	1.0
56176	10756	1.0
56176	10757	1.0
56176	2007	1.0
56176	9036	1.0
56176	4223	1.0
56176	10758	1.0
56176	10759	1.0
56176	975	1.0
56176	10760	1.0
56176	7134	1.0
56176	10761	1.0
56176	10762	1.0
56176	10763	1.0
56176	6214	1.0
56176	10764	1.0
56176	10765	1.0
56176	10766	1.0
56176	10767	1.0
56176	1993	1.0
56176	10768	1.0
56176	2157	1.0
56176	7763	1.0
56176	10769	1.0
56176	3631	1.0
56176	7315	1.0
56176	8926	1.0
56176	5121	1.0
56176	6765	1.0
56176	5280	1.0
56176	4631	1.0
56176	1493	1.0
56176	10770	1.0
56176	1741	1.0
56176	3446	1.0
56176	6467	1.0
56176	10771	1.0
56176	1342	1.0
56176	10772	1.0
56176	10773	1.0
56176	10774	1.0
56176	10775	1.0
56176	10776	1.0
56176	10331	1.0
56176	10777	1.0
56176	1043	1.0
56176	10778	1.0
56176	10779	1.0
56176	10780	1.0
56176	2771	1.0
56176	4499	1.0
56176	10781	1.0
56176	10782	1.0
56176	6864	1.0
56176	5287	1.0
56176	227	1.0
56176	3050	1.0
56176	10783	1.0
56176	4940	1.0
56176	10784	1.0
56176	10785	1.0
56176	5390	1.0
56176	5059	1.0
56176	8665	1.0
56176	2493	1.0
56176	10786	1.0
56176	1890	1.0
55768	8975	1.0
55768	4799	1.0
55768	4297	1.0
55768	627	1.0
55768	2812	1.0
55768	5066	1.0
55768	8495	1.0
55768	2570	1.0
55768	5925	1.0
55768	6573	1.0
55768	10543	1.0
55768	876	1.0
55768	9469	1.0
55768	5973	1.0
55768	10787	1.0
55768	10788	1.0
55768	2007	1.0
55768	10789	1.0
55768	10790	1.0
55768	10791	1.0
55768	10792	1.0
55768	4444	1.0
55768	10793	1.0
55768	10794	1.0
55768	10795	1.0
55768	9232	1.0
55768	10796	1.0
55768	10797	1.0
55768	1090	1.0
55768	10798	1.0
55768	1993	1.0
55768	10799	1.0
55768	1226	1.0
55768	10800	1.0
55768	7042	1.0
55768	7315	1.0
55768	8926	1.0
55768	974	1.0
55768	1342	1.0
55768	3009	1.0
55768	5240	1.0
55768	425	1.0
55768	4254	1.0
55768	10801	1.0
55768	10802	1.0
55768	10803	1.0
55768	8370	1.0
55768	10804	1.0
55768	10805	1.0
55768	10806	1.0
55768	10807	1.0
55768	10808	1.0
55768	10809	1.0
55768	1936	1.0
55768	7461	1.0
55768	4116	1.0
55768	5287	1.0
55768	3050	1.0
55768	10810	1.0
55768	10811	1.0
55768	22	1.0
55768	5390	1.0
55768	9268	1.0
55768	10812	1.0
55768	2493	1.0
55768	10813	1.0
55768	1890	1.0
53993	8975	1.0
53993	4799	1.0
53993	10814	1.0
53993	812	1.0
53993	2812	1.0
53993	8495	1.0
53993	2570	1.0
53993	5925	1.0
53993	8077	1.0
53993	10543	1.0
53993	5166	1.0
53993	289	1.0
53993	5973	1.0
53993	7893	1.0
53993	9908	1.0
53993	10815	1.0
53993	10816	1.0
53993	2007	1.0
53993	10817	1.0
53993	1341	1.0
53993	8117	1.0
53993	10818	1.0
53993	8107	1.0
53993	10819	1.0
53993	6013	1.0
53993	10820	1.0
53993	6486	1.0
53993	10821	1.0
53993	10822	1.0
53993	1929	1.0
53993	10823	1.0
53993	1993	1.0
53993	10824	1.0
53993	10382	1.0
53993	10825	1.0
53993	4493	1.0
53993	7192	1.0
53993	7315	1.0
53993	7732	1.0
53993	5713	1.0
53993	5280	1.0
53993	10826	1.0
53993	10827	1.0
53993	6542	1.0
53993	510	1.0
53993	3446	1.0
53993	1342	1.0
53993	306	1.0
53993	7443	1.0
53993	10828	1.0
53993	8648	1.0
53993	10829	1.0
53993	7114	1.0
53993	10830	1.0
53993	10831	1.0
53993	3436	1.0
53993	1025	1.0
53993	10832	1.0
53993	10833	1.0
53993	10188	1.0
53993	10834	1.0
53993	10835	1.0
53993	4625	1.0
53993	10169	1.0
53993	5287	1.0
53993	9382	1.0
53993	2051	1.0
53993	6874	1.0
53993	7623	1.0
53993	3050	1.0
53993	10836	1.0
53993	10837	1.0
53993	10838	1.0
53993	10839	1.0
53993	10840	1.0
53993	10841	1.0
53993	10842	1.0
53993	10843	1.0
53993	10844	1.0
53993	10845	1.0
53993	10846	1.0
53993	10847	1.0
53993	10848	1.0
53993	10849	1.0
53993	10850	1.0
53993	10851	1.0
53993	1238	1.0
53993	5390	1.0
53993	3892	1.0
53993	10852	1.0
53993	2493	1.0
53993	10853	1.0
53993	10854	1.0
53993	1890	1.0
50872	8975	1.0
50872	4799	1.0
50872	5854	1.0
50872	1418	1.0
50872	812	1.0
50872	2812	1.0
50872	5066	1.0
50872	8495	1.0
50872	10855	1.0
50872	2570	1.0
50872	5925	1.0
50872	10856	1.0
50872	8685	1.0
50872	10543	1.0
50872	9821	1.0
50872	876	1.0
50872	10857	1.0
50872	7867	1.0
50872	4641	1.0
50872	942	1.0
50872	10858	1.0
50872	10859	1.0
50872	6167	1.0
50872	10860	1.0
50872	7887	1.0
50872	10861	1.0
50872	8096	1.0
50872	4925	1.0
50872	10862	1.0
50872	3820	1.0
50872	10863	1.0
50872	10864	1.0
50872	3573	1.0
50872	2615	1.0
50872	8841	1.0
50872	9232	1.0
50872	7306	1.0
50872	8039	1.0
50872	10865	1.0
50872	10866	1.0
50872	10867	1.0
50872	9865	1.0
50872	10868	1.0
50872	6640	1.0
50872	10869	1.0
50872	9227	1.0
50872	10870	1.0
50872	10871	1.0
50872	1775	1.0
50872	5171	1.0
50872	10872	1.0
50872	7315	1.0
50872	7806	1.0
50872	6765	1.0
50872	5280	1.0
50872	10873	1.0
50872	4680	1.0
50872	10161	1.0
50872	2120	1.0
50872	9936	1.0
50872	10874	1.0
50872	10875	1.0
50872	10876	1.0
50872	10877	1.0
50872	10878	1.0
50872	10879	1.0
50872	10880	1.0
50872	10881	1.0
50872	2403	1.0
50872	4	1.0
50872	10882	1.0
50872	7092	1.0
50872	10883	1.0
50872	10884	1.0
50872	737	1.0
50872	6580	1.0
50872	508	1.0
50872	8577	1.0
50872	4606	1.0
50872	827	1.0
50872	442	1.0
50872	10885	1.0
50872	4295	1.0
50872	10886	1.0
50872	5419	1.0
50872	3442	1.0
50872	7480	1.0
50872	8561	1.0
50872	10887	1.0
50872	10888	1.0
50872	1748	1.0
50872	10889	1.0
50872	10890	1.0
50872	10891	1.0
50872	2251	1.0
50872	2384	1.0
50872	1041	1.0
50872	10892	1.0
50872	4003	1.0
50872	10893	1.0
50872	10894	1.0
50872	1936	1.0
50872	1125	1.0
50872	1101	1.0
50872	632	1.0
50872	5287	1.0
50872	9029	1.0
50872	10895	1.0
50872	7550	1.0
50872	10896	1.0
50872	6874	1.0
50872	3050	1.0
50872	7158	1.0
50872	10897	1.0
50872	10898	1.0
50872	10899	1.0
50872	6685	1.0
50872	10900	1.0
50872	10901	1.0
50872	10902	1.0
50872	10903	1.0
50872	10904	1.0
50872	10905	1.0
50872	10906	1.0
50872	10907	1.0
50872	5375	1.0
50872	10908	1.0
50872	10909	1.0
50872	10910	1.0
50872	10911	1.0
50872	10912	1.0
50872	10913	1.0
50872	10914	1.0
50872	10915	1.0
50872	10916	1.0
50872	10917	1.0
50872	10918	1.0
50872	10919	1.0
50872	10920	1.0
50872	10921	1.0
50872	10922	1.0
50872	10923	1.0
50872	10924	1.0
50872	10925	1.0
50872	10926	1.0
50872	10927	1.0
50872	10928	1.0
50872	10929	1.0
50872	10930	1.0
50872	10021	1.0
50872	3264	1.0
50872	3660	1.0
50872	9634	1.0
50872	10931	1.0
50872	10932	1.0
50872	2493	1.0
50872	10933	1.0
50872	1890	1.0
50872	8975	1.0
50872	4799	1.0
50872	5854	1.0
50872	1418	1.0
50872	812	1.0
50872	2812	1.0
50872	5066	1.0
50872	8495	1.0
50872	10855	1.0
50872	2570	1.0
50872	5925	1.0
50872	10856	1.0
50872	8685	1.0
50872	10543	1.0
50872	9821	1.0
50872	876	1.0
50872	10857	1.0
50872	7867	1.0
50872	4641	1.0
50872	942	1.0
50872	10858	1.0
50872	10859	1.0
50872	6167	1.0
50872	10860	1.0
50872	7887	1.0
50872	10861	1.0
50872	8096	1.0
50872	4925	1.0
50872	10862	1.0
50872	3820	1.0
50872	10863	1.0
50872	10864	1.0
50872	3573	1.0
50872	2615	1.0
50872	8841	1.0
50872	9232	1.0
50872	7306	1.0
50872	8039	1.0
50872	10865	1.0
50872	10866	1.0
50872	10867	1.0
50872	9865	1.0
50872	10868	1.0
50872	6640	1.0
50872	10869	1.0
50872	9227	1.0
50872	10870	1.0
50872	10871	1.0
50872	1775	1.0
50872	5171	1.0
50872	10872	1.0
50872	7315	1.0
50872	7806	1.0
50872	6765	1.0
50872	5280	1.0
50872	10873	1.0
50872	4680	1.0
50872	10161	1.0
50872	2120	1.0
50872	9936	1.0
50872	10874	1.0
50872	10875	1.0
50872	10876	1.0
50872	10877	1.0
50872	10878	1.0
50872	10879	1.0
50872	10880	1.0
50872	10881	1.0
50872	2403	1.0
50872	4	1.0
50872	10882	1.0
50872	7092	1.0
50872	10883	1.0
50872	10884	1.0
50872	737	1.0
50872	6580	1.0
50872	508	1.0
50872	8577	1.0
50872	4606	1.0
50872	827	1.0
50872	442	1.0
50872	10885	1.0
50872	4295	1.0
50872	10886	1.0
50872	5419	1.0
50872	3442	1.0
50872	7480	1.0
50872	8561	1.0
50872	10887	1.0
50872	10888	1.0
50872	1748	1.0
50872	10889	1.0
50872	10890	1.0
50872	10891	1.0
50872	2251	1.0
50872	2384	1.0
50872	1041	1.0
50872	10892	1.0
50872	4003	1.0
50872	10893	1.0
50872	10894	1.0
50872	1936	1.0
50872	1125	1.0
50872	1101	1.0
50872	632	1.0
50872	5287	1.0
50872	9029	1.0
50872	10895	1.0
50872	7550	1.0
50872	10896	1.0
50872	6874	1.0
50872	3050	1.0
50872	7158	1.0
50872	10897	1.0
50872	10898	1.0
50872	10899	1.0
50872	6685	1.0
50872	10900	1.0
50872	10901	1.0
50872	10902	1.0
50872	10903	1.0
50872	10904	1.0
50872	10905	1.0
50872	10906	1.0
50872	10907	1.0
50872	5375	1.0
50872	10908	1.0
50872	10909	1.0
50872	10910	1.0
50872	10911	1.0
50872	10912	1.0
50872	10913	1.0
50872	10914	1.0
