1	http://dbpedia.org/resource/Toy_Story
2	http://dbpedia.org/resource/Jumanji_%28film%29
52545	http://dbpedia.org/resource/Puccini_for_Beginners
3	http://dbpedia.org/resource/Grumpy_Old_Men_%28film%29
4	http://dbpedia.org/resource/Waiting_to_Exhale
5	http://dbpedia.org/resource/Father_of_the_Bride_Part_II
6	http://dbpedia.org/resource/Heat_%28film%29
7	http://dbpedia.org/resource/Sabrina_%281954_film%29
8	http://dbpedia.org/resource/Tom_and_Huck
9	http://dbpedia.org/resource/Sudden_Death_%28film%29
10	http://dbpedia.org/resource/GoldenEye
11	http://dbpedia.org/resource/The_American_President_%28film%29
12	http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It
13	http://dbpedia.org/resource/Balto_%28film%29
14	http://dbpedia.org/resource/Nixon_%28film%29
15	http://dbpedia.org/resource/Cutthroat_Island
17	http://dbpedia.org/resource/Sense_and_Sensibility_%281995_film%29
16	http://dbpedia.org/resource/Casino_%28film%29
52561	http://dbpedia.org/resource/Summer_Palace_%28film%29
19	http://dbpedia.org/resource/Ace_Ventura:_When_Nature_Calls
18	http://dbpedia.org/resource/Four_Rooms
21	http://dbpedia.org/resource/Get_Shorty_%28film%29
20	http://dbpedia.org/resource/Money_Train
23	http://dbpedia.org/resource/Ninja_Assassin
22	http://dbpedia.org/resource/Copycat_%28film%29
25	http://dbpedia.org/resource/Leaving_Las_Vegas
24	http://dbpedia.org/resource/Powder_%28film%29
27	http://dbpedia.org/resource/Now_and_Then_%281995_film%29
26	http://dbpedia.org/resource/Othello_%281995_film%29
29	http://dbpedia.org/resource/The_City_of_Lost_Children
28	http://dbpedia.org/resource/Persuasion_%281995_film%29
31	http://dbpedia.org/resource/Dangerous_Minds
30	http://dbpedia.org/resource/Shanghai_Triad
34	http://dbpedia.org/resource/Babe_%28film%29
35	http://dbpedia.org/resource/Carrington_%28film%29
32	http://dbpedia.org/resource/Twelve_Monkeys
52579	http://dbpedia.org/resource/La_Vie_En_Rose_%28film%29
33	http://dbpedia.org/resource/Wings_of_Courage
38	http://dbpedia.org/resource/It_Takes_Two_%28film%29
39	http://dbpedia.org/resource/Clueless
36	http://dbpedia.org/resource/Dead_Man_Walking_%28film%29
42	http://dbpedia.org/resource/Dead_Presidents
43	http://dbpedia.org/resource/Restoration_%28film%29
40	http://dbpedia.org/resource/Cry,_the_Beloved_Country_%28film%29
41	http://dbpedia.org/resource/Richard_III_%281995_film%29
46	http://dbpedia.org/resource/How_to_Make_an_American_Quilt
47	http://dbpedia.org/resource/The_Seven_Samurai
44	http://dbpedia.org/resource/Mortal_Kombat_%28film%29
52591	http://dbpedia.org/resource/The_Contract
45	http://dbpedia.org/resource/Live_Free_or_Die_Hard
50	http://dbpedia.org/resource/The_Usual_Suspects
49	http://dbpedia.org/resource/When_Night_is_Falling
48	http://dbpedia.org/resource/Pocahontas_%281995_film%29
55	http://dbpedia.org/resource/Georgia_Rule
54	http://dbpedia.org/resource/The_Big_Green
53	http://dbpedia.org/resource/Lamerica
52	http://dbpedia.org/resource/Mighty_Aphrodite
59	http://dbpedia.org/resource/Le_Confessional
58	http://dbpedia.org/resource/Il_Postino
57	http://dbpedia.org/resource/Home_for_the_Holidays_%28film%29
63	http://dbpedia.org/resource/Don%27t_Be_a_Menace_to_South_Central_While_Drinking_Your_Juice_in_the_Hood
52604	http://dbpedia.org/resource/Fracture_%28film%29
62	http://dbpedia.org/resource/Mr._Holland%27s_Opus
